ID;ATENCION DE PERSONAL;COBRO;COCCION;COMPROBANTE DE PAGO;PRESENTACION;PRODUCTO EQUIVOCADO;PRODUCTO FALTANTE;PUBLICIDAD;SABOR;SALUBRIDAD;STOCK;TEMPERATURA;TIEMPO DE ESPERA;CÓDIGO INCIDENCIA
2713;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
3531;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
2183863832;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2193087338;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2177854526;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2179893159;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2196656613;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2175086095;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2193125542;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2185731112;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2194528027;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2194601261;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2435;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2181611949;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2196969824;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2194367871;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3960;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2416;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2178770119;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2191355477;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2189669215;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3800;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
#20274545-01;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2196066187;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2196650139;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2192280221;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2251;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
4633;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2195374026;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3444;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2411;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
4509;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2175926675;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2187121858;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2184512743;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2180316934;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2187561885;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2912;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2195864112;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2184295277;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2927;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2175725098;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2177733449;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2193365127;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2712;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2668;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2196564485;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2195294960;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2173586516;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2191157000;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
5764632670675995606	;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2179698247;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4622;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2609;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3505;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
5764633595134148661	;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2195111978;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3457;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764634265266489166	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2193046700;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3103;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2993;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2994;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
4624;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2208;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
3409;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
5764632384267945108	;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
4303;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
4286;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
5764628518285673339	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764628437830534627	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764628515186085043	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764628629342457047	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764628907806492080	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764628938697541758	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764628942296254720	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764628802118421356	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764628816567798980	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764628799887052567	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629027872638195	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629180394308782	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629149964633568	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629107824461719	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629228968544368	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629105525983948	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764628973325716983	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629407125799002	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629429728903301	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629256122466786	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629622767551298	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629663448107124	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629625506434452	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629847318004356	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629974422193731	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764630044743896379	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764629859825422164	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764630213157781663	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764630074745750383	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764630088427570014	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764630336113804605	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764630512052274254	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764630568490831155	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764630602070429039	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764631015666550885	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764630922624306744	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764630944489213669	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764631227403404446	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764631370169126177	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764631246990806999	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764631689456323512	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764631790832650324	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764631994235422801	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764632303011693888	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764632385161333425	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764632392316816030	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764632779186833439	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764632899013903762	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633219999794283	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633209371430732	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633428528005450	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633546593468639	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633551135901062	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633474749237707	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633385553169280	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633742043841036	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633758166745542	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633759269847756	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633800587938266	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633902790543858	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633599802412335	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764634000811426707	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764634201680838958	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764634727428457881	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764634719765464891	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764634629424352348	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764634625322323866	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764634969779538178	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764634934618688177	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764634857351220974	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764635139929867364	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764635088612558857	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764635232577850883	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764635554100609751	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764635294355754023	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764635383522462781	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764635779112436244	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764636008020771943	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764635216698214730	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764635896624253128	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764635876386737636	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764636227722609951	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764636183082633521	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764636615804782160	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764636445721561100	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764636495793162930	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764636755814842742	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764637168391750875	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764628769113441187	;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
5764630363070598279	;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
5764630436475110713	;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
5764629329594091201	;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
5764629597803053254	;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
5764630124901236949	;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
5764633450162227975	;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2819;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2509;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2708;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3272;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3774;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2373;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
#21061084-01;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2715;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2188436981;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2189373890;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
3828;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2187403225;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2244;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2405;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2687;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3257;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3489;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2813;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
3248;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2360;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4580;0;0;0;0;0;0;0;1;0;0;0;0;0;0000000100000
4263;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
4285;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
3619;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2259;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2179198264;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2196742587;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190729453;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2239;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2282;0;1;0;0;0;0;0;0;0;0;0;0;0;0100000000000
2196365269;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4636;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2188791677;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4283;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
#21600881-07;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3641;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3385;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3218;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
4296;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
3197;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3788;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3304;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2268;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
4572;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2805;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3109;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2182252676;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
#20827842-01;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3852;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2873;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4567;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2538;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2995;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
5764633988912186563	;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2475;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4592;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2226;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2186752619;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2186523267;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2192570157;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2176139601;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2194820372;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
5764632640607031097	;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
2186982466;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3530;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2186521356;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2192520581;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2193073269;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2189438906;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3978;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3660;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3724;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2419;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3799;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2308;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
4271;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
3674;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3267;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4060;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2176751011;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2557;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2380;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
#20615336-02;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2186635708;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2188144967;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2984;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2189198202;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3342;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3907;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
4212;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2929;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3028;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2175742240;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2427;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2194804238;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190298716;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
#21704375-01;0;0;0;1;0;0;0;0;0;0;0;0;0;0001000000000
2175841371;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
3999;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2176749334;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2175963762;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2183573922;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4602;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3919;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
4043;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4503;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2206;0;0;0;0;0;0;0;0;0;0;1;0;0;0000000000100
3630;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2675;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4239;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2185973936;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4612;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3787;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3937;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2921;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3235;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3480;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764632195557820828	;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
3579;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
3085;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
2550;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3578;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4313;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3051;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2643;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3200;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3441;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3602;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3493;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4119;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4599;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2196651874;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764630571112271109	;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2968;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3648;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4323;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3434;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2982;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3501;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2358;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3166;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3096;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3047;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2506;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4238;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3492;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4018;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3627;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4326;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3770;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2914;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3548;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3125;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2952;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3238;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3389;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3537;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3851;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2372;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4067;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4106;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2191509621;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4546;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4230;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3716;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3690;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3874;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2485;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3329;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3676;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2486;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2931;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2738;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3469;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2365;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2797;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3327;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4322;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4149;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2178515203;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3443;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4242;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3570;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2855;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2518;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3711;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2492;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2911;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3015;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3031;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
4155;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3427;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3213;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2901;0;0;0;1;0;0;0;0;0;0;0;0;0;0001000000000
3130;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4336;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3442;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
5764634510901708601	;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2991;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
4387;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3296;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3877;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3078;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4529;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3171;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2336;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3610;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2197117986;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2656;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
